artist,track_name,lyrics,Genre,letras_limpas,Silabas,Frequencia,Pontuacao Gramatical,diversidade lexical,diversidade tematica,Tamanho,Versos,Polaridade,Complexidade
lord-huron,47 - 47 - the-wolves," <p>Lost in time and space<br/>Aimless drifting in a far off place<br/>Hurtling through the vast unknown<br/>Staring straight into the pure, black void</p><p>Drowning in the sea of stars<br/>Lost in a galaxy of cocktail bars<br/>Blinded by the neon lights<br/>I lie awake and say your name into the night</p><p>I guess she's gone for good<br/>She don't call me like I thought she would<br/>She went west to chase her dreams<br/>She took my money, but she didn't take me</p><p>Why go wander unknown worlds?<br/>Stay right here and let the cosmos twirl<br/>Blind without her source of light<br/>I light a flame and say her name into the night</p><p>I don't know who I am, I don't know where I am</p><p>Lost in time and space<br/>Aimless searching for a long, lost face<br/>Haven't got a thing to lose<br/>If I don't find her, gonna tie that noose</p><p>I quit my job and packed my car<br/>Left in a hurry, and I've sure come far<br/>Driving fast with no headlights<br/>I'm wide awake, I say her name into the night<br/>Oh, I'll find a way, I say your name into the night</p><p>I don't know who I am<br/>I don't know where I am<br/>I don't know who I am<br/>I don't know where I am</p><p>I don't know who I am<br/>I don't know where I am<br/>I don't know who I am<br/>I don't know where I am</p> ",Folk,"lost in time and space
aimless drifting in a far off place
hurtling through the vast unknown
staring straight into the pure, black void
 drowning in the sea of stars
lost in a galaxy of cocktail bars
blinded by the neon lights
i lie awake and say your name into the night
 i guess she's gone for good
she don't call me like i thought she would
she went west to chase her dreams
she took my money, but she didn't take me
 why go wander unknown worlds?
stay right here and let the cosmos twirl
blind without her source of light
i light a flame and say her name into the night
 i don't know who i am, i don't know where i am
 lost in time and space
aimless searching for a long, lost face
haven't got a thing to lose
if i don't find her, gonna tie that noose
 i quit my job and packed my car
left in a hurry, and i've sure come far
driving fast with no headlights
i'm wide awake, i say her name into the night
oh, i'll find a way, i say your name into the night
 i don't know who i am
i don't know where i am
i don't know who i am
i don't know where i am
 i don't know who i am
i don't know where i am
i don't know who i am
i don't know where i am",0.0,0.48360655737704916,1.450000000000001,2.8623908,0.7173361016812273,244,1.2592592592592593,0.11574074074074073,0
lord-huron,48 - 48 - end-of-the-night," <p>Last night you were a dream<br/>Now you're just you<br/>And I am just a fool<br/>Someone you once knew</p><p>But last night you were a dream<br/>Now you're just you<br/>And I am just a fool<br/>Someone you once knew</p><p>Before the night was over<br/>After love was through<br/>Last night you were a dream<br/>Now you're just you</p><p>Well, last night you were a dream<br/>Now you're just you<br/>And I am just a fool<br/>Someone you once knew</p><p>Before the night was over<br/>After love was through<br/>Last night you were a dream<br/>Now you're just you</p><p>In midst of innocence<br/>Experience arrives<br/>Like a guest you can't impress<br/>The future in disguise</p><p>Questioning the things you know<br/>But asking for too much<br/>Dressing all your hopes in woe<br/>Kicking out the crutch</p><p>Last night you were a dream<br/>Now you're just you<br/>And I am just a fool<br/>Someone you once knew</p> ",Folk,"last night you were a dream
now you're just you
and i am just a fool
someone you once knew
 but last night you were a dream
now you're just you
and i am just a fool
someone you once knew
 before the night was over
after love was through
last night you were a dream
now you're just you
 well, last night you were a dream
now you're just you
and i am just a fool
someone you once knew
 before the night was over
after love was through
last night you were a dream
now you're just you
 in midst of innocence
experience arrives
like a guest you can't impress
the future in disguise
 questioning the things you know
but asking for too much
dressing all your hopes in woe
kicking out the crutch
 last night you were a dream
now you're just you
and i am just a fool
someone you once knew",0.0,0.3333333333333333,0.7900000000000005,3.4171147,0.7492693166575977,156,2.0,0.12,1
lord-huron,49 - 49 - secret-of-life," <p>I sit alone in the dark, and I try to remember<br/>The words you spoke when you summoned the Ender<br/>You chained my life to an ancient master<br/>Will the curse be reversed if I say it backwards?</p><p>What you crossed was a line at the edge of the void<br/>And you can't crawl back without making a choice<br/>But then something escaped when you opened the gate<br/>You cheated death and sealed your fate</p><p>Ooh, ooh, ooh<br/>Ooh, ooh, ooh<br/>1, 2, 3, 4</p><p>Put on your new dress tonight<br/>Have a look to the west, the moon's in the sky<br/>I wanna get at least that high<br/>Wanna leave the Earth and my things behind<br/>You told me you're never gonna die<br/>How am I supposed to sleep through the night?<br/>You showed me the secret of life<br/>I can't forget that look in your eye</p><p>Been a long time gone, living out on the coast<br/>It's a long way back from the edge of the cosmos<br/>Truths once known never come unknown<br/>I learned that lesson lives ago<br/>To die for good, it must be earned<br/>The ways of death can never be learned<br/>And the life I've lived is only dust<br/>The darkness comes for all of us</p><p>Put on your new dress tonight<br/>Have a look to the west, the moon's in the sky<br/>I wanna get at least that high<br/>Wanna leave the Earth and all things behind<br/>You told me you're never gonna die<br/>How am I supposed to sleep through the night?<br/>You showed me the secret of life<br/>I can't forget that look in your eye</p><p>La, da, da<br/>La, da, da</p> ",Folk,"i sit alone in the dark, and i try to remember
the words you spoke when you summoned the ender
you chained my life to an ancient master
will the curse be reversed if i say it backwards?
 what you crossed was a line at the edge of the void
and you can't crawl back without making a choice
but then something escaped when you opened the gate
you cheated death and sealed your fate
 ooh, ooh, ooh
ooh, ooh, ooh
1, 2, 3, 4
 put on your new dress tonight
have a look to the west, the moon's in the sky
i wanna get at least that high
wanna leave the earth and my things behind
you told me you're never gonna die
how am i supposed to sleep through the night?
you showed me the secret of life
i can't forget that look in your eye
 been a long time gone, living out on the coast
it's a long way back from the edge of the cosmos
truths once known never come unknown
i learned that lesson lives ago
to die for good, it must be earned
the ways of death can never be learned
and the life i've lived is only dust
the darkness comes for all of us
 put on your new dress tonight
have a look to the west, the moon's in the sky
i wanna get at least that high
wanna leave the earth and all things behind
you told me you're never gonna die
how am i supposed to sleep through the night?
you showed me the secret of life
i can't forget that look in your eye
 la, da, da
la, da, da",0.0,0.4804270462633452,1.2200000000000009,3.129984,0.843287766979399,281,1.3214285714285714,-0.06984848484848485,1
bob-dylan,50 - 50 - like-a-rolling-stone," <p>Once upon a time you dressed so fine<br/>Threw the bums a dime in your prime, didn't you?<br/>People call, say: Beware, doll, you're bound to fall<br/>You thought they were all a-kidding you</p><p>You used to laugh about<br/>Everybody that was hanging out<br/>Now you don't talk so loud<br/>Now you don't seem so proud<br/>About having to be scrounging your next meal</p><p>How does it feel?<br/>How does it feel?<br/>To be without a home<br/>Like a complete unknown<br/>Like a rolling stone</p><p>Aw, you've gone to the finest school all right, Miss Lonely<br/>But you know you only used to get juiced in it<br/>Nobody's ever taught you how to live out on the street<br/>And now you're gonna have to get used to it</p><p>You say you'd never compromise<br/>With the mystery tramp, but now you realize<br/>He's not selling any alibis<br/>As you stare into the vacuum of his eyes<br/>And say: Do you want to make a deal?</p><p>How does it feel?<br/>How does it feel?<br/>To be on your own<br/>With no direction home<br/>A complete unknown<br/>Like a rolling stone</p><p>Aw, you never turned around to see the frowns<br/>On the jugglers and the clowns when they all did tricks for you<br/>Never understood that it ain't no good<br/>You shouldn't let other people get your kicks for you</p><p>You used to ride on a chrome horse with your diplomat<br/>Who carried on his shoulder a Siamese cat<br/>Ain't it hard when you discover that<br/>He really wasn't where it's at<br/>After he took from you everything he could steal?</p><p>How does it feel?<br/>How does it feel?<br/>To hang on your own<br/>With no direction home<br/>Like a complete unknown<br/>Like a rolling stone</p><p>Aw, princess on the steeple and all the pretty people<br/>They're all drinking, thinking that they got it made<br/>Exchanging all precious gifts<br/>You'd better take your diamond ring, you better pawn it, babe</p><p>You used to be so amused<br/>At Napoleon in rags and the language that he used<br/>Go to him now, he calls you, you can't refuse<br/>When you ain't got nothing, you got nothing to lose<br/>You're invisible now, you got no secrets to conceal</p><p>How does it feel?<br/>Aw, how does it feel?<br/>To be on your own<br/>With no direction home<br/>Like a complete unknown<br/>Like a rolling stone</p> ",Folk,"once upon a time you dressed so fine
threw the bums a dime in your prime, didn't you?
people call, say: beware, doll, you're bound to fall
you thought they were all a-kidding you
 you used to laugh about
everybody that was hanging out
now you don't talk so loud
now you don't seem so proud
about having to be scrounging your next meal
 how does it feel?
how does it feel?
to be without a home
like a complete unknown
like a rolling stone
 aw, you've gone to the finest school all right, miss lonely
but you know you only used to get juiced in it
nobody's ever taught you how to live out on the street
and now you're gonna have to get used to it
 you say you'd never compromise
with the mystery tramp, but now you realize
he's not selling any alibis
as you stare into the vacuum of his eyes
and say: do you want to make a deal?
 how does it feel?
how does it feel?
to be on your own
with no direction home
a complete unknown
like a rolling stone
 aw, you never turned around to see the frowns
on the jugglers and the clowns when they all did tricks for you
never understood that it ain't no good
you shouldn't let other people get your kicks for you
 you used to ride on a chrome horse with your diplomat
who carried on his shoulder a siamese cat
ain't it hard when you discover that
he really wasn't where it's at
after he took from you everything he could steal?
 how does it feel?
how does it feel?
to hang on your own
with no direction home
like a complete unknown
like a rolling stone
 aw, princess on the steeple and all the pretty people
they're all drinking, thinking that they got it made
exchanging all precious gifts
you'd better take your diamond ring, you better pawn it, babe
 you used to be so amused
at napoleon in rags and the language that he used
go to him now, he calls you, you can't refuse
when you ain't got nothing, you got nothing to lose
you're invisible now, you got no secrets to conceal
 how does it feel?
aw, how does it feel?
to be on your own
with no direction home
like a complete unknown
like a rolling stone",0.0,0.46733668341708545,2.020000000000001,3.4271479,1.1272430444236423,398,1.3111111111111111,0.1694394685773996,1
bob-dylan,51 - 51 - the-times-they-are-a-changin," <p>Come gather 'round, people<br/>Wherever you roam<br/>And admit that the waters around you have grown<br/>And accept it that soon you'll be drenched to the bone<br/>If your time to you is worth saving<br/>Then you better start swimmin' or you'll sink like a stone<br/>For the times, they are a-changin'</p><p>Come writers and critics who prophesize with your pen<br/>And keep your eyes wide, the chance won't come again<br/>And don't speak too soon, for the wheel's still in spin<br/>And there's no tellin' who that it's namin'<br/>For the loser now will be later to win<br/>For the times, they are a-changin'</p><p>Come senators, congressmen, please heed the call<br/>Don't stand in the doorway<br/>Don't block up the hall<br/>For he that gets hurt will be he who has stalled<br/>The battle outside ragin'<br/>Will soon shake your windows and rattle your walls<br/>For the times, they are a-changin'</p><p>Come mothers and fathers<br/>Throughout the land<br/>And don't criticize what you can't understand<br/>Your sons and your daughters<br/>Are beyond your command<br/>Your old road is rapidly aging<br/>Please get out of the new one if you can't lend your hand<br/>For the times, they are a-changin'</p><p>The line, it is drawn<br/>The curse, it is cast<br/>The slow one now will later be fast<br/>As the present now will later be past<br/>The order is rapidly fading<br/>And the first one now will later be last<br/>For the times, they are a-changin'</p> ",Folk,"come gather 'round, people
wherever you roam
and admit that the waters around you have grown
and accept it that soon you'll be drenched to the bone
if your time to you is worth saving
then you better start swimmin' or you'll sink like a stone
for the times, they are a-changin'
 come writers and critics who prophesize with your pen
and keep your eyes wide, the chance won't come again
and don't speak too soon, for the wheel's still in spin
and there's no tellin' who that it's namin'
for the loser now will be later to win
for the times, they are a-changin'
 come senators, congressmen, please heed the call
don't stand in the doorway
don't block up the hall
for he that gets hurt will be he who has stalled
the battle outside ragin'
will soon shake your windows and rattle your walls
for the times, they are a-changin'
 come mothers and fathers
throughout the land
and don't criticize what you can't understand
your sons and your daughters
are beyond your command
your old road is rapidly aging
please get out of the new one if you can't lend your hand
for the times, they are a-changin'
 the line, it is drawn
the curse, it is cast
the slow one now will later be fast
as the present now will later be past
the order is rapidly fading
and the first one now will later be last
for the times, they are a-changin'",0.0,0.532520325203252,1.280000000000001,3.173682,1.378703831411591,246,1.1290322580645162,0.07979797979797981,1
bob-dylan,52 - 52 - tangled-up-in-blue," <p>Early one morning, the Sun was shining<br/>I was laying in bed<br/>Wondering if she'd changed at all<br/>If her hair was still red</p><p>Her folks they said our lives together<br/>Sure was going to be rough<br/>They never did like mama's homemade dress<br/>Papa's bankbook wasn't big enough</p><p>And I was standing on the side of the road<br/>Rain falling on my shoes<br/>Heading out for the East Coast<br/>Lord knows I've paid some dues<br/>Getting through<br/>Tangled up in blue</p><p>She was married when we first met<br/>Soon to be divorced<br/>I helped her out of a jam, I guess<br/>But I used a little too much force</p><p>We drove that car as far as we could<br/>Abandoned it out West<br/>Split up on a dark sad night<br/>Both agreeing it was best</p><p>She turned around to look at me<br/>As I was walking away<br/>I heard her say over my shoulder<br/>We'll meet again someday on the avenue<br/>Tangled up in blue</p><p>I had a job in the great north woods<br/>Working as a cook for a spell<br/>But I never did like it all that much<br/>And one day the ax just fell</p><p>So I drifted down to New Orleans<br/>Where I lucky was to be employed<br/>Working for a while on a fishing boat<br/>Right outside of Delacroix</p><p>But all the while I was alone<br/>The past was close behind<br/>I've seen a lot of women<br/>But she never escaped my mind<br/>And I just grew<br/>Tangled up in blue</p><p>She was working in a topless place<br/>And I stopped in for a beer<br/>I just kept looking at the side of her face<br/>In the spotlight, so clear</p><p>And later on, when the crowd thinned out<br/>I was just about to do the same<br/>She was standing there, in the back of my chair<br/>Said to me: Tell me, don't I know your name?</p><p>I muttered something underneath my breath<br/>She studied the lines on my face<br/>I must admit, I felt a little uneasy<br/>When she bent down to tie the laces of my shoe<br/>Tangled up in blue</p><p>She lit a burner on the stove<br/>And offered me a pipe<br/>I thought you'd never say hello, she said<br/>You look like the silent type</p><p>Then she opened up a book of poems<br/>And handed it to me<br/>Written by an Italian poet<br/>From the thirteenth century</p><p>And every one of them words rang true<br/>And glowed like burning coal<br/>Pouring off of every page<br/>Like it was written in my soul from me to you<br/>Tangled up in blue</p><p>I lived with them on Montague Street<br/>In a basement down the stairs<br/>There was music in the cafés at night<br/>And revolution in the air</p><p>Then he started into dealing with slaves<br/>And something inside of him died<br/>She had to sell everything she owned<br/>And froze up inside</p><p>And when it finally, the bottom fell out<br/>I became withdrawn<br/>The only thing I knew how to do was to keep on keeping on<br/>Like a bird that flew<br/>Tangled up in blue</p><p>So now I'm going back again<br/>I got to get to her somehow<br/>All the people we used to know<br/>They're an illusion to me now</p><p>Some are mathematicians<br/>Some are carpenter's wives<br/>Don't know how it all got started<br/>I don't know what they're doing with their lives</p><p>But me, I'm still on the road<br/>A-heading for another joint<br/>We always did feel the same<br/>We just saw it from a different point of view<br/>Tangled up in blue</p> ",Folk,"early one morning, the sun was shining
i was laying in bed
wondering if she'd changed at all
if her hair was still red
 her folks they said our lives together
sure was going to be rough
they never did like mama's homemade dress
papa's bankbook wasn't big enough
 and i was standing on the side of the road
rain falling on my shoes
heading out for the east coast
lord knows i've paid some dues
getting through
tangled up in blue
 she was married when we first met
soon to be divorced
i helped her out of a jam, i guess
but i used a little too much force
 we drove that car as far as we could
abandoned it out west
split up on a dark sad night
both agreeing it was best
 she turned around to look at me
as i was walking away
i heard her say over my shoulder
we'll meet again someday on the avenue
tangled up in blue
 i had a job in the great north woods
working as a cook for a spell
but i never did like it all that much
and one day the ax just fell
 so i drifted down to new orleans
where i lucky was to be employed
working for a while on a fishing boat
right outside of delacroix
 but all the while i was alone
the past was close behind
i've seen a lot of women
but she never escaped my mind
and i just grew
tangled up in blue
 she was working in a topless place
and i stopped in for a beer
i just kept looking at the side of her face
in the spotlight, so clear
 and later on, when the crowd thinned out
i was just about to do the same
she was standing there, in the back of my chair
said to me: tell me, don't i know your name?
 i muttered something underneath my breath
she studied the lines on my face
i must admit, i felt a little uneasy
when she bent down to tie the laces of my shoe
tangled up in blue
 she lit a burner on the stove
and offered me a pipe
i thought you'd never say hello, she said
you look like the silent type
 then she opened up a book of poems
and handed it to me
written by an italian poet
from the thirteenth century
 and every one of them words rang true
and glowed like burning coal
pouring off of every page
like it was written in my soul from me to you
tangled up in blue
 i lived with them on montague street
in a basement down the stairs
there was music in the cafés at night
and revolution in the air
 then he started into dealing with slaves
and something inside of him died
she had to sell everything she owned
and froze up inside
 and when it finally, the bottom fell out
i became withdrawn
the only thing i knew how to do was to keep on keeping on
like a bird that flew
tangled up in blue
 so now i'm going back again
i got to get to her somehow
all the people we used to know
they're an illusion to me now
 some are mathematicians
some are carpenter's wives
don't know how it all got started
i don't know what they're doing with their lives
 but me, i'm still on the road
a-heading for another joint
we always did feel the same
we just saw it from a different point of view
tangled up in blue",1.0,0.480865224625624,3.039999999999979,2.5219216,1.291823561454393,601,1.0689655172413792,0.05252765752765755,1
bob-dylan,53 - 53 - knockin-on-heavens-door," <p>Mama, take this badge off of me<br/>I can't use it anymore<br/>It's gettin' dark, too dark to see<br/>Feel like I'm knockin' on heaven's door</p><p>Knock, knock, knockin' on heaven's door<br/>Knock, knock, knockin' on heaven's door<br/>Knock, knock, knockin' on heaven's door<br/>Knock, knock, knockin' on heaven's door</p><p>Mama, put that gun to the ground<br/>I can't shoot them anymore<br/>That long black cloud is comin' down<br/>I feel like I'm knockin' on heaven's door</p><p>Knock, knock, knockin' on heaven's door<br/>Knock, knock, knockin' on heaven's door<br/>Knock, knock, knockin' on heaven's door<br/>Knock, knock, knockin' on heaven's door</p> ",Folk,"mama, take this badge off of me
i can't use it anymore
it's gettin' dark, too dark to see
feel like i'm knockin' on heaven's door
 knock, knock, knockin' on heaven's door
knock, knock, knockin' on heaven's door
knock, knock, knockin' on heaven's door
knock, knock, knockin' on heaven's door
 mama, put that gun to the ground
i can't shoot them anymore
that long black cloud is comin' down
i feel like i'm knockin' on heaven's door
 knock, knock, knockin' on heaven's door
knock, knock, knockin' on heaven's door
knock, knock, knockin' on heaven's door
knock, knock, knockin' on heaven's door",0.0,0.39603960396039606,0.38000000000000017,2.488924,0.8597515712223949,101,1.7777777777777777,-0.13444444444444442,1
bob-dylan,54 - 54 - subterranean-homesick-blues," <p>Johnny's in the basement<br/>Mixing up the medicine<br/>I'm on the pavement<br/>Thinking about the government<br/>The man in the trench coat<br/>Badge out, laid off<br/>Says he's got a bad cough<br/>Wants to get it paid off<br/>Look out kid<br/>It's somethin' you did<br/>God knows when<br/>But you're doin' it again<br/>You better duck down the alley way<br/>Lookin' for a new friend<br/>The man in the coon-skin cap<br/>In the big pen<br/>Wants eleven dollar bills<br/>You only got ten</p><p>Maggie comes fleet foot<br/>Face full of black soot<br/>Talkin' that the heat put<br/>Plants in the bed but<br/>The phone's tapped anyway<br/>Maggie says that many say<br/>They must bust in early May<br/>Orders from the DA<br/>Look out kid<br/>Don't matter what you did<br/>Walk on your tip toes<br/>Don't try: No Doz<br/>Better stay away from those<br/>That carry around a fire hose<br/>Keep a clean nose<br/>Watch the plain clothes<br/>You don't need a weather man<br/>To know which way the wind blows</p><p>Get sick, get well<br/>Hang around a ink well<br/>Ring bell, hard to tell<br/>If anything is goin' to sell<br/>Try hard, get barred<br/>Get back, write braille<br/>Get jailed, jump bail<br/>Join the army if you fail<br/>Look out kid<br/>You're gonna get hit<br/>But losers, cheaters<br/>Six-time users<br/>Hang around the theaters<br/>Girl by the whirlpool<br/>Is lookin' for a new fool<br/>Don't follow leaders<br/>Watch your parkin' meters</p><p>Ah get born, keep warm<br/>Short pants, romance, learn to dance<br/>Get dressed, get blessed<br/>Try to be a success<br/>Please her, please him, buy gifts<br/>Don't steal, don't lift<br/>Twenty years of schoolin'<br/>And they put you on the day shift<br/>Look out kid<br/>They keep it all hid<br/>Better jump down a manhole<br/>Light yourself a candle<br/>Don't wear sandals<br/>Try to avoid the scandals<br/>Don't wanna be a bum<br/>You better chew gum<br/>The pump don't work<br/>'Cause the vandals took the handles</p> ",Folk,"johnny's in the basement
mixing up the medicine
i'm on the pavement
thinking about the government
the man in the trench coat
badge out, laid off
says he's got a bad cough
wants to get it paid off
look out kid
it's somethin' you did
god knows when
but you're doin' it again
you better duck down the alley way
lookin' for a new friend
the man in the coon-skin cap
in the big pen
wants eleven dollar bills
you only got ten
 maggie comes fleet foot
face full of black soot
talkin' that the heat put
plants in the bed but
the phone's tapped anyway
maggie says that many say
they must bust in early may
orders from the da
look out kid
don't matter what you did
walk on your tip toes
don't try: no doz
better stay away from those
that carry around a fire hose
keep a clean nose
watch the plain clothes
you don't need a weather man
to know which way the wind blows
 get sick, get well
hang around a ink well
ring bell, hard to tell
if anything is goin' to sell
try hard, get barred
get back, write braille
get jailed, jump bail
join the army if you fail
look out kid
you're gonna get hit
but losers, cheaters
six-time users
hang around the theaters
girl by the whirlpool
is lookin' for a new fool
don't follow leaders
watch your parkin' meters
 ah get born, keep warm
short pants, romance, learn to dance
get dressed, get blessed
try to be a success
please her, please him, buy gifts
don't steal, don't lift
twenty years of schoolin'
and they put you on the day shift
look out kid
they keep it all hid
better jump down a manhole
light yourself a candle
don't wear sandals
try to avoid the scandals
don't wanna be a bum
you better chew gum
the pump don't work
'cause the vandals took the handles",0.0,0.6269113149847095,1.7200000000000013,2.3897138,1.4359680587375352,327,1.0441176470588236,0.06332371332371332,1
bob-dylan,55 - 55 - all-i-really-want-to-do," <p>I aint lookin to compete with you,<br/>Beat or cheat or mistreat you,<br/>Simplify you,classify you.<br/>All I really want to do<br/>Is,baby,be friends with you.</p><p>No,and I aint lookin to fight with you,<br/>Frighten you or tighten you,<br/>Drag you down or drain you down,<br/>Chain you down or bring you down.<br/>All I really want to do<br/>Is,baby,be friends with you.</p><p>I aint lookin to block you up,<br/>Shock or knock or lock you up,<br/>Analyze you,categorize you,<br/>Finalize you or advertise you.<br/>All I really want to do<br/>Is,baby be friends with you.</p><p>I dont want to straight-face you,<br/>Race or chase you,trick or trace you,<br/>Or disgrace you or displace you,<br/>Or define you or confine you.<br/>All I really want to do<br/>Is,baby,be friends with you</p><p>I dont want to meet your kin,<br/>Make you spin or do you in,<br/>Or select you or disect you,<br/>Or inspect you or reject you.<br/>All I really want to do<br/>Is,baby,be friends with you</p><p>I dont want to fake you out,<br/>Take or shake or forsake you out,<br/>I aint lookin for you to feel like me,<br/>See like me or be like me.<br/>All I really want to do<br/>Is,baby,be friends with you.</p> ",Folk,"i aint lookin to compete with you,
beat or cheat or mistreat you,
simplify you,classify you.
all i really want to do
is,baby,be friends with you.
 no,and i aint lookin to fight with you,
frighten you or tighten you,
drag you down or drain you down,
chain you down or bring you down.
all i really want to do
is,baby,be friends with you.
 i aint lookin to block you up,
shock or knock or lock you up,
analyze you,categorize you,
finalize you or advertise you.
all i really want to do
is,baby be friends with you.
 i dont want to straight-face you,
race or chase you,trick or trace you,
or disgrace you or displace you,
or define you or confine you.
all i really want to do
is,baby,be friends with you
 i dont want to meet your kin,
make you spin or do you in,
or select you or disect you,
or inspect you or reject you.
all i really want to do
is,baby,be friends with you
 i dont want to fake you out,
take or shake or forsake you out,
i aint lookin for you to feel like me,
see like me or be like me.
all i really want to do
is,baby,be friends with you.",1.0,0.36231884057971014,0.9600000000000006,2.5806737,1.3728146970672865,207,1.2962962962962963,-0.00185185185185185,1
bob-dylan,56 - 56 - a-hard-rains-a-gonna-fall," <p>Oh, where have you been, my blue-eyed son?<br/>Oh, where have you been, my darling young one?<br/>I've stumbled on the side of twelve misty mountains<br/>I've walked and I've crawled on six crooked highways<br/>I've stepped in the middle of seven sad forests<br/>I've been out in front of a dozen dead oceans<br/>I've been ten thousand miles in the mouth of a graveyard<br/>And it's a hard, and it's a hard, it's a hard, and it's a hard<br/>And it's a hard rain's gonna fall</p><p>Oh, what did you see, my blue-eyed son?<br/>Oh, what did you see, my darling young one?<br/>I saw a newborn baby with wild wolves all around it<br/>I saw a highway of diamonds with nobody on it<br/>I saw a black branch with blood that kept drippin'<br/>I saw a room full of men with their hammers a-bleedin'<br/>I saw a white ladder all covered with water<br/>I saw ten thousand talkers whose tongues were all broken<br/>I saw guns and sharp swords in the hands of young children<br/>And it's a hard, and it's a hard, it's a hard, it's a hard<br/>And it's a hard rain's gonna fall</p><p>And what did you hear, my blue-eyed son?<br/>And what did you hear, my darling young one?<br/>I heard the sound of a thunder, it roared out a warnin'<br/>Heard the roar of a wave that could drown the whole world<br/>Heard one hundred drummers whose hands were a-blazin'<br/>Heard ten thousand whisperin' and nobody listenin'<br/>Heard one person starve, I heard many people laughin'<br/>Heard the song of a poet who died in the gutter<br/>Heard the sound of a clown who cried in the alley<br/>And it's a hard, and it's a hard, it's a hard, it's a hard<br/>And it's a hard rain's gonna fall</p><p>Oh, who did you meet, my blue-eyed son?<br/>Who did you meet, my darling young one?<br/>I met a young child beside a dead pony<br/>I met a white man who walked a black dog<br/>I met a young woman whose body was burning<br/>I met a young girl, she gave me a rainbow<br/>I met one man who was wounded in love<br/>I met another man who was wounded with hatred<br/>And it's a hard, it's a hard, it's a hard, it's a hard<br/>It's a hard rain's gonna fall</p><p>Oh, what'll you do now, my blue-eyed son?<br/>Oh, what'll you do now, my darling young one?<br/>I'm a-goin' back out 'fore the rain starts a-fallin'<br/>I'll walk to the depths of the deepest dark forest<br/>Where the people are many and their hands are all empty<br/>Where the pellets of poison are flooding their waters<br/>Where the home in the valley meets the damp dirty prison<br/>Where the executioner's face is always well hidden<br/>Where hunger is ugly, where souls are forgotten<br/>Where black is the color, where none is the number<br/>And I'll tell it and speak it and think it and breathe it<br/>And reflect it from the mountain so all souls can see it<br/>Then I'll stand on the ocean until I start sinkin'<br/>But I'll know my song well before I start singin'<br/>And it's a hard, it's a hard, it's a hard, it's a hard<br/>It's a hard rain's gonna fall</p> ",Folk,"oh, where have you been, my blue-eyed son?
oh, where have you been, my darling young one?
i've stumbled on the side of twelve misty mountains
i've walked and i've crawled on six crooked highways
i've stepped in the middle of seven sad forests
i've been out in front of a dozen dead oceans
i've been ten thousand miles in the mouth of a graveyard
and it's a hard, and it's a hard, it's a hard, and it's a hard
and it's a hard rain's gonna fall
 oh, what did you see, my blue-eyed son?
oh, what did you see, my darling young one?
i saw a newborn baby with wild wolves all around it
i saw a highway of diamonds with nobody on it
i saw a black branch with blood that kept drippin'
i saw a room full of men with their hammers a-bleedin'
i saw a white ladder all covered with water
i saw ten thousand talkers whose tongues were all broken
i saw guns and sharp swords in the hands of young children
and it's a hard, and it's a hard, it's a hard, it's a hard
and it's a hard rain's gonna fall
 and what did you hear, my blue-eyed son?
and what did you hear, my darling young one?
i heard the sound of a thunder, it roared out a warnin'
heard the roar of a wave that could drown the whole world
heard one hundred drummers whose hands were a-blazin'
heard ten thousand whisperin' and nobody listenin'
heard one person starve, i heard many people laughin'
heard the song of a poet who died in the gutter
heard the sound of a clown who cried in the alley
and it's a hard, and it's a hard, it's a hard, it's a hard
and it's a hard rain's gonna fall
 oh, who did you meet, my blue-eyed son?
who did you meet, my darling young one?
i met a young child beside a dead pony
i met a white man who walked a black dog
i met a young woman whose body was burning
i met a young girl, she gave me a rainbow
i met one man who was wounded in love
i met another man who was wounded with hatred
and it's a hard, it's a hard, it's a hard, it's a hard
it's a hard rain's gonna fall
 oh, what'll you do now, my blue-eyed son?
oh, what'll you do now, my darling young one?
i'm a-goin' back out 'fore the rain starts a-fallin'
i'll walk to the depths of the deepest dark forest
where the people are many and their hands are all empty
where the pellets of poison are flooding their waters
where the home in the valley meets the damp dirty prison
where the executioner's face is always well hidden
where hunger is ugly, where souls are forgotten
where black is the color, where none is the number
and i'll tell it and speak it and think it and breathe it
and reflect it from the mountain so all souls can see it
then i'll stand on the ocean until i start sinkin'
but i'll know my song well before i start singin'
and it's a hard, it's a hard, it's a hard, it's a hard
it's a hard rain's gonna fall",1.0,0.3700361010830325,2.52999999999999,2.2613795,1.250166210046677,554,1.0961538461538463,-0.11243386243386244,1
